UsualHoursWorked,EducationYrs, YearlyEarnings ,Race,Sex,,,"Note: data is a sample of 6050 full-time workers in five North-Central States, March 1999"
50,12,65000,White,Male,,,
40,12,65000,Black,Male,,,
60,12,65000,White,Female,,,
0,12,65000,White,Male,,,
50,12,65000,White,Male,,,
40,12,66000,White,Female,,,
60,12,66000,White,Female,,,
50,12,66000,White,Male,,,
84,12,67406,White,Male,,,
40,12,68000,White,Male,,,
40,12,69000,White,Male,,,
45,12,69000,White,Male,,,
45,12,69079,White,Male,,,
46,12,69500,White,Male,,,
50,12,70000,White,Male,,,
40,12,70000,White,Male,,,
0,12,70000,White,Male,,,
40,12,70000,White,Male,,,
40,12,70000,White,Male,,,
40,12,70000,White,Male,,,
70,12,72000,White,Male,,,
45,12,72000,White,Male,,,
40,12,72000,White,Male,,,
40,12,73771,White,Male,,,
67,12,74000,White,Male,,,
45,12,74000,White,Female,,,
50,12,75000,White,Female,,,
60,12,75000,White,Male,,,
56,12,75000,White,Male,,,
40,12,75000,White,Male,,,
42,12,75000,White,Male,,,
40,12,75000,White,Male,,,
40,12,75000,Black,Male,,,
40,12,75000,White,Male,,,
40,12,76000,White,Male,,,
80,12,76000,White,Male,,,
56,12,76000,Black,Female,,,
55,12,76000,White,Male,,,
45,12,76830,White,Male,,,
40,12,77790,White,Male,,,
50,12,78000,White,Male,,,
50,12,80000,White,Male,,,
72,12,80000,White,Male,,,
60,12,80000,White,Male,,,
50,12,80000,White,Male,,,
40,12,82000,White,Male,,,
0,12,82925,White,Male,,,
40,12,84000,White,Male,,,
55,12,84225,White,Male,,,
72,12,87000,White,Female,,,
65,12,90000,White,Male,,,
40,12,91000,White,Male,,,
40,12,91000,White,Male,,,
60,12,92000,White,Male,,,
50,12,94000,White,Male,,,
50,12,97000,White,Male,,,
55,12,98000,White,Male,,,
50,12,99925,White,Male,,,
50,12,100000,White,Male,,,
44,12,100000,White,Male,,,
54,12,100000,Black,Male,,,
80,12,102678,White,Male,,,
40,12,104000,White,Female,,,
50,12,104000,White,Female,,,
40,12,108000,White,Male,,,
40,12,109139,Black,Male,,,
43,12,110000,White,Male,,,
50,12,120000,White,Male,,,
40,12,123925,White,Male,,,
40,12,125000,White,Male,,,
40,12,132000,IndEsk,Male,,,
50,12,132000,White,Male,,,
55,12,135000,White,Male,,,
40,12,348516,White,Male,,,
40,12,492657,White,Male,,,
99,11.5,500,White,Male,,,
40,11.5,1200,White,Male,,,
40,11.5,2655,Black,Male,,,
40,11.5,6300,White,Male,,,
0,11.5,7700,White,Male,,,
40,11.5,7800,AsianPI,Female,,,
40,11.5,9000,White,Male,,,
35,11.5,9440,White,Male,,,
50,11.5,10000,Black,Female,,,
40,11.5,10640,Black,Female,,,
40,11.5,11000,Black,Female,,,
40,11.5,11128,White,Male,,,
40,11.5,11500,Black,Male,,,
40,11.5,13000,Black,Female,,,
40,11.5,13520,Black,Male,,,
50,11.5,14000,White,Male,,,
50,11.5,15000,White,Female,,,
40,11.5,16080,White,Male,,,
55,11.5,18000,White,Male,,,
40,11.5,20000,White,Male,,,
40,11.5,20000,White,Female,,,
40,11.5,20000,White,Male,,,
40,11.5,20000,White,Male,,,
40,11.5,21000,White,Male,,,
40,11.5,21500,White,Male,,,
50,11.5,23001,White,Male,,,
50,11.5,23400,IndEsk,Male,,,
40,11.5,25000,White,Male,,,
40,11.5,27040,White,Male,,,
40,11.5,28000,White,Female,,,
40,11.5,28905,Black,Male,,,
62,11.5,30000,Black,Female,,,
40,11.5,30000,White,Male,,,
40,11.5,30000,White,Male,,,
40,11.5,30000,White,Male,,,
45,11.5,34000,White,Male,,,
50,11.5,35000,White,Male,,,
40,11.5,35000,White,Male,,,
40,11.5,35576,White,Male,,,
40,11.5,37000,White,Male,,,
60,11.5,38000,White,Male,,,
40,11.5,38000,White,Male,,,
60,11.5,43000,White,Male,,,
45,11.5,45000,White,Male,,,
40,11.5,47375,White,Female,,,
40,11.5,49241,Black,Male,,,
40,11.5,50000,White,Male,,,
35,11.5,55000,White,Male,,,
40,11.5,60000,White,Male,,,
40,11,2000,White,Female,,,
40,11,2900,Black,Female,,,
50,11,2940,Black,Female,,,
40,11,3000,Black,Female,,,
36,11,3800,White,Female,,,
35,11,4048,White,Female,,,
40,11,5000,Black,Female,,,
36,11,5000,White,Female,,,
40,11,5720,White,Male,,,
40,11,6000,White,Male,,,
40,11,7300,White,Male,,,
40,11,7800,White,Male,,,
35,11,8000,White,Female,,,
0,11,8400,White,Male,,,
43,11,8800,IndEsk,Male,,,
40,11,9000,White,Male,,,
35,11,9000,White,Female,,,
40,11,9500,White,Female,,,
40,11,9500,White,Male,,,
40,11,9600,White,Male,,,
40,11,10000,Black,Male,,,
40,11,10000,Black,Male,,,
40,11,10064,White,Female,,,
40,11,10400,Black,Female,,,
40,11,10920,White,Female,,,
40,11,11000,White,Male,,,
0,11,11000,White,Female,,,
40,11,11440,Black,Male,,,
40,11,11440,White,Female,,,
40,11,11920,White,Female,,,
40,11,12000,White,Male,,,
40,11,12000,Black,Female,,,
45,11,12000,White,Male,,,
40,11,12500,White,Female,,,
40,11,12600,White,Male,,,
56,11,12960,White,Male,,,
40,11,13000,White,Male,,,
40,11,13208,Black,Female,,,
38,11,14000,White,Male,,,
40,11,14000,White,Male,,,
44,11,14000,Black,Female,,,
40,11,14000,Black,Female,,,
40,11,15000,White,Female,,,
65,11,15000,White,Male,,,
45,11,15000,White,Female,,,
40,11,15000,White,Male,,,
40,11,15000,White,Male,,,
40,11,15000,White,Male,,,
40,11,15000,White,Female,,,
40,11,15000,White,Male,,,
40,11,15340,Black,Male,,,
40,11,15600,White,Male,,,
50,11,15611,White,Male,,,
40,11,15960,White,Female,,,
40,11,16000,Black,Male,,,
40,11,16040,Black,Female,,,
40,11,17000,Black,Female,,,
50,11,17000,White,Male,,,
40,11,17264,White,Female,,,
40,11,17472,AsianPI,Male,,,
40,11,18000,White,Female,,,
40,11,18000,Black,Female,,,
40,11,18000,White,Male,,,
55,11,18000,White,Female,,,
40,11,18720,White,Male,,,
40,11,19000,IndEsk,Female,,,
40,11,19000,Black,Female,,,
40,11,19019,White,Male,,,
40,11,20000,White,Male,,,
40,11,20000,White,Male,,,
40,11,20000,Black,Male,,,
43,11,20000,Black,Female,,,
40,11,20000,White,Female,,,
50,11,20000,Black,Male,,,
40,11,20000,White,Male,,,
80,11,20000,White,Male,,,
40,11,20800,White,Female,,,
36,11,21000,White,Male,,,
40,11,21526,White,Female,,,
40,11,22000,White,Female,,,
40,11,22620,White,Male,,,
40,11,22620,White,Male,,,
40,11,23000,White,Female,,,
40,11,23000,Black,Male,,,
0,11,23400,White,Female,,,
40,11,24000,White,Male,,,
42,11,24000,White,Male,,,
48,11,24000,White,Female,,,
0,11,24960,White,Male,,,
50,11,25000,White,Male,,,
40,11,25000,Black,Male,,,
40,11,25000,White,Male,,,
40,11,25000,White,Male,,,
40,11,25082,White,Male,,,
40,11,26000,White,Female,,,
40,11,26000,White,Female,,,
40,11,26000,White,Male,,,
35,11,26000,White,Female,,,
40,11,28000,AsianPI,Female,,,
40,11,28000,White,Male,,,
40,11,28000,White,Male,,,
40,11,28000,Black,Male,,,
40,11,28000,White,Female,,,
55,11,28000,White,Male,,,
40,11,28600,White,Male,,,
40,11,28750,White,Male,,,
40,11,30000,White,Male,,,
50,11,30000,White,Male,,,
50,11,30000,White,Female,,,
45,11,30000,White,Male,,,
40,11,30000,White,Male,,,
40,11,30000,White,Male,,,
50,11,30800,White,Female,,,
44,11,31376,White,Male,,,
40,11,33235,Black,Male,,,
0,11,34400,White,Female,,,
50,11,35000,White,Male,,,
40,11,35000,IndEsk,Male,,,
40,11,36000,White,Male,,,
50,11,37000,White,Male,,,
55,11,37000,White,Male,,,
35,11,37000,White,Male,,,
40,11,38000,White,Male,,,
0,11,38000,White,Male,,,
40,11,38000,White,Male,,,
45,11,38600,White,Male,,,
40,11,40000,Black,Male,,,
45,11,40000,White,Male,,,
40,11,42000,Black,Female,,,
50,11,43000,White,Male,,,
52,11,45000,White,Female,,,
40,11,47000,White,Female,,,
40,11,49537,White,Male,,,
0,11,50000,White,Male,,,
40,11,50000,White,Male,,,
70,11,54000,White,Male,,,
40,11,55000,White,Male,,,
40,11,56550,White,Male,,,
40,11,60600,White,Male,,,
40,11,70000,White,Male,,,
35,10,750,White,Female,,,
40,10,842,White,Female,,,
40,10,2000,White,Female,,,
40,10,2500,White,Female,,,
40,10,2500,White,Female,,,
60,10,3000,White,Female,,,
40,10,3200,White,Male,,,
36,10,5100,White,Male,,,
40,10,5500,White,Female,,,
40,10,6000,White,Male,,,
45,10,6000,White,Male,,,
40,10,6500,White,Female,,,
40,10,6600,White,Male,,,
40,10,7000,White,Male,,,
40,10,7670,Black,Female,,,
40,10,8000,White,Female,,,
40,10,9000,AsianPI,Female,,,
48,10,9000,White,Female,,,
40,10,9754,White,Male,,,
40,10,10000,White,Male,,,
40,10,10000,White,Female,,,
40,10,10000,Black,Male,,,
40,10,10400,Black,Female,,,
40,10,10400,White,Female,,,
35,10,11000,White,Female,,,
40,10,11000,White,Male,,,
0,10,11440,Black,Male,,,
40,10,12000,White,Female,,,
40,10,12000,White,Male,,,
0,10,12000,White,Male,,,
55,10,12000,White,Male,,,
40,10,12999,White,Male,,,
40,10,13000,White,Female,,,
39,10,13080,White,Female,,,
0,10,13600,White,Male,,,
40,10,14000,Black,Female,,,
40,10,14000,White,Female,,,
40,10,14200,White,Male,,,
40,10,14200,White,Male,,,
40,10,14248,Black,Female,,,
40,10,14560,White,Female,,,
40,10,15000,White,Female,,,
40,10,15000,Black,Male,,,
40,10,15000,White,Male,,,
36,10,15360,White,Male,,,
40,10,16422,White,Female,,,
40,10,16640,White,Female,,,
0,10,17000,White,Male,,,
40,10,17000,Black,Female,,,
45,10,17000,White,Male,,,
55,10,17500,White,Female,,,
40,10,17900,White,Female,,,
0,10,18000,White,Female,,,
50,10,18000,White,Male,,,
40,10,18000,Black,Male,,,
40,10,18000,White,Female,,,
40,10,18000,White,Male,,,
40,10,18200,White,Female,,,
40,10,18720,White,Male,,,
40,10,18800,White,Female,,,
40,10,19000,White,Male,,,
52,10,19980,White,Male,,,
40,10,20000,White,Female,,,
40,10,20000,White,Male,,,
35,10,20000,White,Male,,,
45,10,21000,White,Female,,,
40,10,21000,White,Male,,,
48,10,21600,White,Male,,,
50,10,22000,White,Male,,,
40,10,22000,White,Male,,,
40,10,22100,White,Male,,,
40,10,23000,IndEsk,Female,,,
40,10,23000,White,Male,,,
0,10,23000,White,Male,,,
50,10,24000,White,Male,,,
55,10,24000,White,Male,,,
40,10,24400,White,Male,,,
40,10,25000,Black,Male,,,
48,10,25000,White,Male,,,
50,10,25000,White,Male,,,
40,10,25000,White,Female,,,
40,10,25000,White,Male,,,
40,10,27200,White,Male,,,
0,10,27900,White,Male,,,
40,10,28000,White,Male,,,
55,10,28500,White,Male,,,
40,10,28800,White,Male,,,
40,10,30000,White,Male,,,
0,10,30000,White,Male,,,
40,10,30000,White,Male,,,
40,10,30000,White,Male,,,
50,10,30000,White,Male,,,
50,10,31000,White,Male,,,
40,10,31169,White,Male,,,
40,10,31200,Black,Female,,,
40,10,31200,White,Female,,,
72,10,32000,White,Male,,,
75,10,32479,White,Male,,,
40,10,33000,White,Male,,,
45,10,33000,White,Male,,,
60,10,34000,IndEsk,Male,,,
40,10,34000,Black,Male,,,
35,10,35000,White,Male,,,
40,10,35000,White,Male,,,
40,10,35000,White,Male,,,
40,10,36000,White,Male,,,
40,10,38000,White,Male,,,
40,10,38000,White,Male,,,
40,10,40000,White,Female,,,
40,10,40000,White,Male,,,
65,10,40000,IndEsk,Male,,,
40,10,40000,White,Male,,,
50,10,45000,White,Male,,,
35,10,51500,White,Male,,,
50,10,55000,White,Male,,,
40,10,64000,White,Male,,,
40,10,77005,White,Male,,,
35,10,94000,White,Male,,,
40,9,412,Black,Male,,,
0,9,3000,White,Male,,,
45,9,4000,White,Male,,,
50,9,8000,White,Female,,,
40,9,9000,White,Female,,,
35,9,9079,White,Female,,,
40,9,10000,White,Female,,,
38,9,11000,White,Female,,,
38,9,11000,White,Female,,,
45,9,11000,Black,Female,,,
40,9,11250,White,Male,,,
40,9,12000,White,Male,,,
40,9,12000,White,Female,,,
40,9,12480,White,Male,,,
38,9,12500,White,Female,,,
40,9,12500,White,Female,,,
40,9,13000,White,Male,,,
40,9,13520,AsianPI,Male,,,
40,9,14000,White,Male,,,
40,9,14700,Black,Male,,,
40,9,15000,White,Male,,,
40,9,15400,AsianPI,Male,,,
40,9,15600,White,Female,,,
40,9,15600,White,Male,,,
40,9,16640,White,Male,,,
40,9,17850,White,Male,,,
40,9,18000,Black,Female,,,
47,9,18000,White,Female,,,
40,9,18000,White,Female,,,
40,9,18300,White,Male,,,
40,9,20000,White,Male,,,
40,9,22000,White,Female,,,
40,9,22000,White,Female,,,
40,9,23000,White,Male,,,
40,9,26000,White,Female,,,
40,9,27000,White,Female,,,
60,9,29000,White,Male,,,
40,9,32000,White,Male,,,
40,9,35000,White,Male,,,
40,9,40631,White,Male,,,
40,9,41000,White,Male,,,
40,9,44000,White,Male,,,
55,9,45000,White,Male,,,
40,9,56000,White,Male,,,
40,9,60000,White,Male,,,
40,9,306731,White,Male,,,
40,8,2000,White,Male,,,
47,8,2000,White,Female,,,
50,8,2500,White,Male,,,
40,8,3000,White,Female,,,
48,8,3000,White,Male,,,
40,8,3500,White,Female,,,
35,8,3600,White,Female,,,
48,8,4500,White,Male,,,
40,8,5000,White,Male,,,
40,8,5200,White,Male,,,
45,8,6000,White,Male,,,
40,8,6400,White,Female,,,
40,8,6510,White,Male,,,
40,8,7000,White,Female,,,
40,8,7000,White,Male,,,
40,8,7000,White,Male,,,
40,8,7000,White,Male,,,
40,8,8000,White,Female,,,
40,8,9000,White,Male,,,
40,8,9520,White,Female,,,
40,8,9600,White,Male,,,
36,8,10000,White,Female,,,
40,8,10000,White,Male,,,
40,8,10000,White,Female,,,
40,8,10000,White,Male,,,
40,8,10000,White,Female,,,
40,8,10000,AsianPI,Male,,,
50,8,10000,White,Male,,,
50,8,10000,White,Male,,,
50,8,10000,White,Male,,,
40,8,10400,White,Female,,,
60,8,11000,White,Male,,,
40,8,11000,White,Female,,,
36,8,11000,White,Female,,,
0,8,11000,White,Female,,,
40,8,11167,White,Female,,,
40,8,11240,White,Male,,,
40,8,11544,White,Female,,,
40,8,12000,White,Female,,,
40,8,12000,White,Male,,,
45,8,12000,White,Male,,,
48,8,12000,White,Male,,,
50,8,12000,White,Male,,,
35,8,12000,White,Male,,,
40,8,12000,White,Female,,,
40,8,12240,White,Male,,,
40,8,12500,White,Female,,,
40,8,12500,White,Male,,,
35,8,13000,White,Female,,,
40,8,13000,Black,Female,,,
42,8,13000,White,Female,,,
40,8,13000,White,Male,,,
40,8,13000,White,Male,,,
40,8,13000,White,Male,,,
40,8,13000,White,Female,,,
40,8,13000,White,Male,,,
40,8,13500,White,Male,,,
40,8,13945,White,Male,,,
40,8,14000,White,Female,,,
40,8,15000,White,Male,,,
40,8,15000,White,Male,,,
40,8,15000,White,Female,,,
40,8,15000,White,Male,,,
35,8,15600,White,Male,,,
40,8,15600,White,Male,,,
40,8,15900,AsianPI,Female,,,
40,8,16000,White,Male,,,
35,8,16000,White,Female,,,
45,8,16000,White,Male,,,
40,8,16000,White,Male,,,
42,8,16000,White,Female,,,
40,8,16900,White,Male,,,
40,8,17000,White,Male,,,
40,8,17000,White,Female,,,
40,8,17000,White,Female,,,
40,8,17000,White,Male,,,
35,8,17500,White,Female,,,
40,8,17600,White,Male,,,
40,8,17680,White,Female,,,
40,8,18000,White,Male,,,
40,8,18000,White,Male,,,
40,8,18000,White,Female,,,
48,8,18000,White,Male,,,
40,8,18000,White,Male,,,
40,8,18000,White,Male,,,
40,8,19000,White,Female,,,
40,8,19000,White,Female,,,
40,8,19000,White,Female,,,
40,8,19000,White,Male,,,
40,8,20000,White,Male,,,
50,8,20000,White,Male,,,
40,8,20000,White,Male,,,
40,8,21000,White,Female,,,
40,8,22000,White,Male,,,
40,8,22000,White,Male,,,
40,8,22360,White,Male,,,
60,8,23000,White,Male,,,
40,8,24000,White,Male,,,
40,8,24300,White,Male,,,
50,8,25000,Black,Male,,,
40,8,25000,White,Male,,,
40,8,25000,White,Male,,,
40,8,25000,White,Male,,,
40,8,25000,White,Male,,,
39,8,25000,White,Male,,,
40,8,25627,White,Male,,,
45,8,27000,White,Male,,,
0,8,28000,White,Male,,,
40,8,28800,White,Male,,,
40,8,29000,White,Male,,,
40,8,30000,White,Male,,,
40,8,30000,White,Male,,,
50,8,30000,White,Male,,,
42,8,30000,White,Male,,,
40,8,30000,White,Male,,,
40,8,30000,Black,Male,,,
40,8,31169,White,Male,,,
40,8,32000,White,Male,,,
45,8,33000,White,Male,,,
50,8,34324,White,Male,,,
40,8,35000,White,Male,,,
40,8,36000,White,Male,,,
40,8,38000,White,Female,,,
40,8,41600,White,Male,,,
40,8,43000,White,Male,,,
0,8,45000,White,Male,,,
50,8,46000,White,Male,,,
40,8,46000,White,Male,,,
55,8,47000,White,Male,,,
40,8,50000,White,Male,,,
55,8,50000,White,Male,,,
66,8,52000,White,Male,,,
40,8,58000,White,Female,,,
40,8,60000,White,Male,,,
40,8,60000,White,Male,,,
